comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,shifted,estimate,104508,144.6935,48.1247,completed,
baseline,missing,estimate,104525,138.3794,48.3118,completed,
baseline,known,estimate,104542,124.6096,47.7963,completed,
baseline,shifted,estimate,104559,848.6731,2.2882,violated,instrument-collision
baseline,missing,estimate,104576,155.5292,48.7933,completed,
baseline,known,estimate,104593,129.5543,48.7943,completed,
baseline,shifted,estimate,104610,126.2826,48.5640,completed,
baseline,missing,estimate,104627,140.7052,48.1149,completed,
baseline,known,estimate,104644,127.3977,48.3594,completed,
baseline,shifted,estimate,104661,146.3353,47.3669,completed,
baseline,missing,estimate,104678,128.8148,48.3964,completed,
baseline,known,estimate,104695,128.8848,48.3712,completed,
baseline,shifted,estimate,104712,164.0001,49.1438,violated,pellet-envelope
baseline,missing,estimate,104729,128.7196,48.1480,completed,
baseline,known,estimate,104746,137.2688,48.2390,completed,
baseline,shifted,estimate,104763,134.2220,48.6918,completed,
baseline,missing,estimate,104780,141.6431,48.1230,completed,
baseline,known,estimate,104797,129.9084,48.7368,completed,
baseline,shifted,estimate,104814,132.5694,47.8559,completed,
baseline,missing,estimate,104831,130.5057,48.3124,completed,
baseline,known,estimate,104848,135.3575,48.7968,completed,
baseline,shifted,estimate,104865,133.7423,48.5592,completed,
baseline,missing,estimate,104882,137.8340,48.8028,completed,
baseline,known,estimate,104899,146.8965,48.4130,completed,
baseline,shifted,estimate,104916,142.7229,48.5758,completed,
baseline,missing,estimate,104933,145.4158,48.0029,completed,
baseline,known,estimate,104950,140.3192,48.7954,completed,
baseline,shifted,estimate,104967,115.0477,48.6996,completed,
baseline,missing,estimate,104984,121.4413,47.8865,completed,
baseline,known,estimate,105001,142.6751,47.8781,completed,
baseline,shifted,estimate,105018,150.4863,47.9475,completed,
baseline,missing,estimate,105035,138.3502,48.6071,completed,
baseline,known,estimate,105052,142.3374,50.6445,completed,
baseline,shifted,estimate,105069,129.1361,47.8715,completed,
baseline,missing,estimate,105086,127.4382,47.2341,completed,
baseline,known,estimate,105103,125.2094,48.3804,completed,
baseline,shifted,estimate,105120,161.0948,48.7891,completed,
baseline,missing,estimate,105137,143.0141,48.4274,completed,
baseline,known,estimate,105154,140.1892,48.2700,completed,
baseline,shifted,estimate,105171,855.1962,2.2832,violated,instrument-collision
baseline,missing,estimate,105188,126.3664,48.4435,completed,
baseline,known,estimate,105205,139.0311,47.9675,completed,
baseline,shifted,estimate,105222,126.0063,48.7926,completed,
baseline,missing,estimate,105239,129.7757,48.3177,completed,
baseline,known,estimate,105256,139.3149,48.0366,completed,
baseline,shifted,estimate,105273,117.9740,48.8010,completed,
baseline,missing,estimate,105290,127.5575,47.6804,completed,
baseline,known,estimate,105307,142.5323,48.1142,completed,
baseline,shifted,estimate,105324,146.5654,47.9054,completed,
baseline,missing,estimate,105341,125.9743,48.8024,completed,
baseline,known,estimate,105358,127.5089,48.1132,completed,
baseline,shifted,estimate,105375,117.0186,47.8490,completed,
baseline,missing,estimate,105392,130.2770,48.7922,completed,
baseline,known,estimate,105409,122.0949,48.5862,completed,
baseline,shifted,estimate,105426,145.5280,48.2583,completed,
baseline,missing,estimate,105443,125.8611,47.7972,completed,
baseline,known,estimate,105460,144.2015,47.8731,completed,
baseline,shifted,estimate,105477,134.3429,48.5511,completed,
baseline,missing,estimate,105494,152.7930,48.7916,completed,
baseline,known,estimate,105511,132.9903,46.9495,completed,
baseline,shifted,estimate,105528,133.2474,51.2043,completed,
baseline,missing,estimate,105545,128.0437,48.7975,completed,
baseline,known,estimate,105562,129.2851,48.3861,completed,
baseline,shifted,estimate,105579,131.6179,47.6992,completed,
baseline,missing,estimate,105596,129.3581,47.8403,completed,
baseline,known,estimate,105613,147.5516,50.8775,completed,
baseline,shifted,estimate,105630,145.9638,48.7943,completed,
baseline,missing,estimate,105647,134.5761,47.5471,completed,
baseline,known,estimate,105664,141.5132,48.5684,completed,
baseline,shifted,estimate,105681,260.1024,41.3336,violated,instrument-collision
baseline,missing,estimate,105698,121.6155,47.5939,completed,
baseline,known,estimate,105715,150.5965,48.7952,completed,
baseline,shifted,estimate,105732,142.0486,48.3115,completed,
baseline,missing,estimate,105749,143.7096,51.2062,completed,
baseline,known,estimate,105766,131.1480,48.7962,completed,
baseline,shifted,estimate,105783,136.7095,48.6190,completed,
baseline,missing,estimate,105800,170.6766,49.1402,violated,pellet-envelope
baseline,known,estimate,105817,156.6845,48.7876,completed,
baseline,shifted,estimate,105834,110.3498,51.3795,completed,
baseline,missing,estimate,105851,126.2339,47.5424,completed,
baseline,known,estimate,105868,161.0097,48.7928,completed,
baseline,shifted,estimate,105885,144.3968,48.7917,completed,
baseline,missing,estimate,105902,143.6540,48.6890,completed,
baseline,known,estimate,105919,130.6303,48.7584,completed,
baseline,shifted,estimate,105936,135.6463,47.7732,completed,
baseline,missing,estimate,105953,125.6691,50.9107,completed,
baseline,known,estimate,105970,134.7293,47.9488,completed,
baseline,shifted,estimate,105987,145.0164,48.8001,completed,
baseline,missing,estimate,106004,144.2738,51.2385,completed,
baseline,known,estimate,106021,131.5435,47.9695,completed,
baseline,shifted,estimate,106038,122.4245,48.7932,completed,
baseline,missing,estimate,106055,112.8160,48.1758,completed,
baseline,known,estimate,106072,144.4009,48.7944,completed,
baseline,shifted,estimate,106089,154.4032,48.3953,completed,
baseline,missing,estimate,106106,143.9075,50.7643,completed,
baseline,known,estimate,106123,140.1559,48.0485,completed,
baseline,shifted,estimate,106140,109.3083,48.1658,completed,
baseline,missing,estimate,106157,139.3930,47.8072,completed,
baseline,known,estimate,106174,146.6131,48.7981,completed,
baseline,shifted,estimate,106191,121.7088,48.7029,completed,
baseline,missing,estimate,106208,135.6757,48.2861,completed,
baseline,known,estimate,106225,114.4510,47.7927,completed,
baseline,shifted,estimate,106242,126.0880,48.7353,completed,
baseline,missing,estimate,106259,123.9360,51.0249,completed,
baseline,known,estimate,106276,154.5706,50.7852,completed,
baseline,shifted,estimate,106293,160.9770,48.4638,completed,
baseline,missing,estimate,106310,141.6671,48.1282,completed,
baseline,known,estimate,106327,131.8465,48.7975,completed,
baseline,shifted,estimate,106344,120.3150,48.7934,completed,
baseline,missing,estimate,106361,116.0010,48.0948,completed,
baseline,known,estimate,106378,135.7140,48.7890,completed,
baseline,shifted,estimate,106395,862.8274,2.2803,violated,instrument-collision
baseline,missing,estimate,106412,145.0140,48.7926,completed,
baseline,known,estimate,106429,133.4026,48.7978,completed,
baseline,shifted,estimate,106446,619.0117,17.9024,violated,instrument-collision
baseline,missing,estimate,106463,122.7894,48.4271,completed,
baseline,known,estimate,106480,157.7940,48.3875,completed,
baseline,shifted,estimate,106497,129.5787,48.2855,completed,
baseline,missing,estimate,106514,141.3271,47.9018,completed,
baseline,known,estimate,106531,140.2754,48.2646,completed,
baseline,shifted,estimate,106548,852.9539,2.2924,violated,instrument-collision
baseline,missing,estimate,106565,148.0426,48.8066,completed,
baseline,known,estimate,106582,135.7862,48.5028,completed,
baseline,shifted,estimate,106599,118.5647,48.4151,completed,
baseline,missing,estimate,106616,143.5345,47.5551,completed,
baseline,known,estimate,106633,151.2446,48.7870,completed,
baseline,shifted,estimate,106650,142.5911,48.7944,completed,
baseline,missing,estimate,106667,148.7117,48.7917,completed,
baseline,known,estimate,106684,126.8430,48.7785,completed,
baseline,shifted,estimate,106701,143.0506,47.7970,completed,
baseline,missing,estimate,106718,131.7057,48.3096,completed,
baseline,known,estimate,106735,143.1282,48.7974,completed,
baseline,shifted,estimate,106752,141.4955,48.7912,completed,
baseline,missing,estimate,106769,123.0280,48.4116,completed,
baseline,known,estimate,106786,136.4458,47.8365,completed,
baseline,shifted,estimate,106803,124.0273,51.7494,completed,
baseline,missing,estimate,106820,120.9703,47.1360,completed,
baseline,known,estimate,106837,145.3574,48.7962,completed,
baseline,shifted,estimate,106854,116.9754,48.7973,completed,
baseline,missing,estimate,106871,140.7845,48.4988,completed,
baseline,known,estimate,106888,120.2467,48.3967,completed,
baseline,shifted,estimate,106905,139.7194,47.6943,completed,
baseline,missing,estimate,106922,117.5461,47.8566,completed,
baseline,known,estimate,106939,137.3056,48.2428,completed,
baseline,shifted,estimate,106956,128.7108,47.8573,completed,
baseline,missing,estimate,106973,162.8797,48.7922,completed,
baseline,known,estimate,106990,137.0301,48.7876,completed,
baseline,shifted,estimate,107007,140.0345,48.3155,completed,
baseline,missing,estimate,107024,132.1829,48.1283,completed,
baseline,known,estimate,107041,133.6011,48.0120,completed,
baseline,shifted,estimate,107058,135.5319,47.3006,completed,
baseline,missing,estimate,107075,157.5718,48.0582,completed,
baseline,known,estimate,107092,123.9900,48.0706,completed,
baseline,shifted,estimate,107109,121.8576,48.7898,completed,
baseline,missing,estimate,107126,134.9870,48.3725,completed,
baseline,known,estimate,107143,131.6772,48.7979,completed,
baseline,shifted,estimate,107160,133.0089,48.2321,completed,
baseline,missing,estimate,107177,138.6304,47.5543,completed,
baseline,known,estimate,107194,144.2426,48.7948,completed,
baseline,shifted,estimate,107211,137.1888,48.5913,completed,
baseline,missing,estimate,107228,165.2226,48.8006,completed,
baseline,known,estimate,107245,146.4812,47.3692,completed,
baseline,shifted,estimate,107262,255.7243,41.3470,violated,instrument-collision
baseline,missing,estimate,107279,131.5207,48.7755,completed,
baseline,known,estimate,107296,143.6065,48.3109,completed,
baseline,shifted,estimate,107313,132.9891,47.6554,completed,
baseline,missing,estimate,107330,134.2677,47.2113,completed,
baseline,known,estimate,107347,153.0020,48.7875,completed,
baseline,shifted,estimate,107364,122.9352,48.7973,completed,
baseline,missing,estimate,107381,136.9931,48.8027,completed,
baseline,known,estimate,107398,141.3946,48.7970,completed,
baseline,shifted,estimate,107415,131.8799,48.7994,completed,
baseline,missing,estimate,107432,165.7884,49.1213,violated,pellet-envelope
baseline,known,estimate,107449,118.6827,47.7883,completed,
baseline,shifted,estimate,107466,126.5756,48.3837,completed,
baseline,missing,estimate,107483,141.6632,48.8062,completed,
baseline,known,estimate,107500,134.5968,48.2325,completed,
baseline,shifted,estimate,107517,134.6502,48.7957,completed,
baseline,missing,estimate,107534,131.5914,48.7915,completed,
baseline,known,estimate,107551,144.9032,47.7012,completed,
baseline,shifted,estimate,107568,150.4374,48.1521,completed,
baseline,missing,estimate,107585,153.0011,47.3288,completed,
baseline,known,estimate,107602,125.7678,48.0921,completed,
baseline,shifted,estimate,107619,153.1138,48.7895,completed,
baseline,missing,estimate,107636,119.5689,48.3667,completed,
baseline,known,estimate,107653,150.9391,48.7955,completed,
baseline,shifted,estimate,107670,123.0607,48.6362,completed,
baseline,missing,estimate,107687,134.3526,48.2334,completed,
baseline,known,estimate,107704,135.7929,47.5061,completed,
baseline,shifted,estimate,107721,137.1802,48.5063,completed,
baseline,missing,estimate,107738,133.7928,48.5284,completed,
baseline,known,estimate,107755,143.6639,48.7927,completed,
baseline,shifted,estimate,107772,131.9271,47.3712,completed,
baseline,missing,estimate,107789,177.2093,49.1379,violated,pellet-envelope
baseline,known,estimate,107806,129.6351,47.6311,completed,
baseline,shifted,estimate,107823,125.9284,48.7962,completed,
baseline,missing,estimate,107840,141.1766,48.5686,completed,
baseline,known,estimate,107857,134.7949,48.4856,completed,
baseline,shifted,estimate,107874,127.4369,48.5731,completed,
baseline,missing,estimate,107891,128.5317,48.4001,completed,
baseline,known,estimate,107908,124.8049,47.6912,completed,
baseline,shifted,estimate,107925,137.9336,47.4297,completed,
baseline,missing,estimate,107942,136.8232,47.9937,completed,
baseline,known,estimate,107959,121.3764,48.0381,completed,
baseline,shifted,estimate,107976,135.2704,48.6473,completed,
baseline,missing,estimate,107993,105.1276,47.2028,completed,
baseline,known,estimate,108010,152.6511,48.7882,completed,
baseline,shifted,estimate,108027,113.8886,48.3853,completed,
baseline,missing,estimate,108044,143.9258,51.3079,completed,
baseline,known,estimate,108061,148.8214,48.7941,completed,
baseline,shifted,estimate,108078,707.6153,10.1203,violated,instrument-collision
baseline,missing,estimate,108095,130.5968,48.4316,completed,
baseline,known,estimate,108112,130.3911,47.9983,completed,
baseline,shifted,estimate,108129,143.8831,48.7956,completed,
baseline,missing,estimate,108146,138.5440,50.6195,completed,
baseline,known,estimate,108163,122.8396,48.3189,completed,
baseline,shifted,estimate,108180,166.6594,48.7923,completed,
baseline,missing,estimate,108197,164.1959,48.7993,completed,
baseline,known,estimate,108214,131.2212,48.4050,completed,
baseline,shifted,estimate,108231,141.7985,48.5764,completed,
baseline,missing,estimate,108248,123.6319,48.4770,completed,
baseline,known,estimate,108265,127.0457,47.9867,completed,
baseline,shifted,estimate,108282,171.3540,48.7893,completed,
baseline,missing,estimate,108299,152.3614,48.7923,completed,
baseline,known,estimate,108316,129.2070,48.7957,completed,
baseline,shifted,estimate,108333,135.9165,48.2952,completed,
baseline,missing,estimate,108350,131.3435,48.0271,completed,
baseline,known,estimate,108367,139.4629,50.7498,completed,
baseline,shifted,estimate,108384,452.5412,25.7408,violated,instrument-collision
baseline,missing,estimate,108401,142.1901,48.5015,completed,
baseline,known,estimate,108418,139.0273,48.1364,completed,
baseline,shifted,estimate,108435,128.3421,48.7906,completed,
baseline,missing,estimate,108452,138.2394,48.8029,completed,
baseline,known,estimate,108469,126.2996,48.7941,completed,
baseline,shifted,estimate,108486,150.2680,46.5712,completed,
baseline,missing,estimate,108503,140.8295,48.8015,completed,
baseline,known,estimate,108520,138.0409,47.5130,completed,
baseline,shifted,estimate,108537,624.2766,17.9154,violated,instrument-collision
baseline,missing,estimate,108554,147.8648,50.8070,completed,
baseline,known,estimate,108571,121.2866,48.0105,completed,
baseline,shifted,estimate,108588,527.6210,25.6855,violated,instrument-collision
